time/iterations,time/fps,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,train/entropy_loss,train/n_updates,train/value_loss,train/clip_range,train/approx_kl,train/policy_gradient_loss,train/clip_fraction,train/learning_rate,train/explained_variance,train/std,train/loss,eval/mean_ep_length,eval/mean_reward
921,713,2642,907.73,1886208,250.85586045000002,-7.680472886562347,9200,0.105708863097243,0.2,0.0064246804,-0.010755724326008931,0.05556640625,3e-05,0.6536977887153625,1.6543235778808594,-0.076285719871521,,
922,713,2645,908.39,1888256,250.76028671,-7.684051533043385,9210,0.06625795109575847,0.2,0.011176594,-0.017299775127321483,0.1220703125,3e-05,0.4341755509376526,1.6549354791641235,-0.045971423387527466,,
,,,,1890000,,-7.684679847955704,9220,0.07977835344499909,0.2,0.0070641525,-0.010601878199668135,0.063818359375,3e-05,0.27479034662246704,1.6553151607513428,-0.027711771428585052,890.0,270.81055720000006
923,713,2649,906.3,1890304,250.65026703,,,,,,,,,,,,,
924,713,2652,907.02,1892352,250.56588664999998,-7.686146008968353,9230,0.12175341502006631,0.2,0.009770578,-0.01209231865068432,0.09755859375,3e-05,0.8634507060050964,1.6562631130218506,-0.09672318398952484,,
925,713,2654,906.29,1894400,250.61905651,-7.68823577016592,9240,0.09864526317105629,0.2,0.0075623984,-0.01326806255383417,0.058935546875,3e-05,-0.5103639364242554,1.657112956047058,-0.04242970049381256,,
926,713,2656,907.21,1896448,250.49585449999998,-7.690610598027706,9250,0.06545626657753019,0.2,0.011808084,-0.01621884805499576,0.114697265625,3e-05,0.10270571708679199,1.6582615375518799,-0.04934382811188698,,
927,713,2659,907.33,1898496,250.45943120999996,-7.69575805068016,9260,0.05224798238486983,0.2,0.008422341,-0.009959136362886057,0.067626953125,3e-05,0.30995607376098633,1.6615381240844727,-0.06495455652475357,,
,,,,1900000,,-7.701018680632115,9270,0.05650117989280261,0.2,0.009231034,-0.012250514444895088,0.092578125,3e-05,0.22648334503173828,1.6624135971069336,-0.05330733582377434,900.0,269.99256
928,713,2663,907.89,1900544,251.60818448999999,,,,,,,,,,,,,
929,713,2666,909.04,1902592,251.46199006999998,-7.702981331944466,9280,0.07310638975468464,0.2,0.00773291,-0.011255238784360699,0.073291015625,3e-05,0.35006093978881836,1.6633743047714233,-0.06298386305570602,,
930,713,2668,908.87,1904640,251.47615096,-7.704461519420147,9290,0.05136265929177171,0.2,0.009480171,-0.013100554907578044,0.087646484375,3e-05,0.32240599393844604,1.6631615161895752,-0.061614830046892166,,
931,713,2670,909.31,1906688,251.4137994,-7.706862039864063,9300,0.057432039130071645,0.2,0.007362646,-0.010796930198557675,0.071240234375,3e-05,0.2888306975364685,1.665737509727478,-0.08495604246854782,,
932,714,2673,909.62,1908736,251.35891579,-7.711883142590523,9310,0.05381099698861362,0.2,0.008804455,-0.010842046097968705,0.08798828125,3e-05,0.2101108431816101,1.6670119762420654,-0.09589032083749771,,
,,,,1910000,,-7.7168378487229345,9320,0.05920700103597483,0.2,0.00858667,-0.01110939732461702,0.086328125,3e-05,0.22638964653015137,1.6699873208999634,-0.08812151849269867,910.8,268.8306874
933,713,2678,910.43,1910784,251.24644003,,,,,,,,,,,,,
934,713,2680,909.71,1912832,251.24949968,-7.719903603196144,9330,0.05441875786636956,0.2,0.00852767,-0.012459349795244634,0.088916015625,3e-05,0.4822825789451599,1.6696292161941528,-0.0811244323849678,,
935,713,2682,910.62,1914880,251.12890778000005,-7.72090842872858,9340,0.07721612889727111,0.2,0.009140917,-0.011517144678509793,0.080810546875,3e-05,0.25146424770355225,1.6708226203918457,-0.04670989513397217,,
936,713,2684,910.32,1916928,251.11210559999995,-7.725680394470691,9350,0.05833054360555252,0.2,0.009122461,-0.010890858017955907,0.080908203125,3e-05,0.10005342960357666,1.673325777053833,-0.0675000250339508,,
937,714,2687,908.39,1918976,249.02055008,-7.729596126079559,9360,0.054016218753531575,0.2,0.0094279,-0.011779818608192726,0.108154296875,3e-05,0.33218419551849365,1.6745309829711914,-0.06422412395477295,,
,,,,1920000,,-7.733290085196495,9370,0.13319227564206812,0.2,0.0072810724,-0.008695799196721055,0.058251953125,3e-05,0.8739049434661865,1.6762369871139526,0.05568557232618332,837.0,227.41955900000002
938,713,2691,908.86,1921024,248.96653783,,,,,,,,,,,,,
939,713,2694,909.01,1923072,248.89915968000003,-7.737210920453071,9380,0.06034868468705099,0.2,0.011303677,-0.011954018083633855,0.107177734375,3e-05,0.014738082885742188,1.6777019500732422,-0.03516767546534538,,
940,713,2696,909.46,1925120,248.809508,-7.740287056565284,9390,0.08267018680344336,0.2,0.0117614735,-0.015189020862453616,0.131787109375,3e-05,0.1747453808784485,1.679262399673462,-0.03635619580745697,,
941,714,2698,901.64,1927168,244.88546630000002,-7.743938429653644,9400,0.06150564744893927,0.2,0.009780989,-0.010416311232256703,0.0865234375,3e-05,0.10569751262664795,1.680351972579956,-0.07882611453533173,,
942,714,2700,901.55,1929216,244.86017943000002,-7.747447414696216,9410,0.07176798282162053,0.2,0.0064854254,-0.014359739812789485,0.045849609375,3e-05,0.8555315732955933,1.6825062036514282,-0.050086624920368195,,
,,,,1930000,,-7.750622393190861,9420,0.05022805112967035,0.2,0.007093569,-0.010675846958474722,0.0775390625,3e-05,0.39820563793182373,1.6826972961425781,-0.036992304027080536,91.2,-109.4055908
943,714,2703,901.96,1931264,244.76906226,,,,,,,,,,,,,
944,714,2705,904.66,1933312,246.67359822999998,-7.752486422657967,9430,0.060995453869691116,0.2,0.009368476,-0.010340349387843163,0.070849609375,3e-05,0.2752237319946289,1.6840057373046875,-0.09665527939796448,,
945,714,2707,896.54,1935360,242.71691022,-7.757245472073555,9440,0.048995925585040824,0.2,0.0075645824,-0.01161095963907428,0.0603515625,3e-05,0.4103487730026245,1.6868896484375,-0.08874958008527756,,
946,714,2710,897.82,1937408,242.55685129000003,-7.762967172265053,9450,0.07646725176746258,0.2,0.007773566,-0.012839390241424553,0.06357421875,3e-05,0.9404705762863159,1.6887598037719727,-0.07973019033670425,,
947,715,2712,898.6,1939456,243.56832456999996,-7.761901040375233,9460,0.05662132243596716,0.2,0.0087153725,-0.013886211189674213,0.071826171875,3e-05,0.3660944700241089,1.68569016456604,-0.06011280044913292,,
,,,,1940000,,-7.756462827324867,9470,0.07690303639683407,0.2,0.007382934,-0.012305694568203763,0.061376953125,3e-05,0.30916500091552734,1.6845101118087769,-0.07013267278671265,900.2,269.52304
948,714,2717,899.16,1941504,243.48725733999999,,,,,,,,,,,,,
949,714,2719,895.35,1943552,241.01283105000002,-7.754460187256337,9480,0.06971074895409402,0.2,0.008895032,-0.013725828760652804,0.06953125,3e-05,0.4323920011520386,1.6841431856155396,-0.05426828935742378,,
950,714,2721,895.43,1945600,240.96093716,-7.754317066073417,9490,0.2066979494469706,0.2,0.0079208845,-0.011755831437767483,0.07509765625,3e-05,0.8940199017524719,1.6843681335449219,-0.04109019413590431,,
951,715,2723,900.63,1947648,243.45233077999998,-7.7552948743104935,9500,0.05656376954866573,0.2,0.008039748,-0.010358672175789252,0.065234375,3e-05,0.2498343586921692,1.6849592924118042,-0.0977320596575737,,
952,715,2726,901.11,1949696,243.36998679,-7.756220515072346,9510,0.06793342519085854,0.2,0.010407582,-0.01824958904471714,0.110546875,3e-05,0.11543887853622437,1.6850703954696655,-0.05636713653802872,,
,,,,1950000,,-7.756295244395733,9520,0.05950788484187797,0.2,0.00782134,-0.013417382154148071,0.066162109375,3e-05,0.3498116135597229,1.6849865913391113,-0.07395753264427185,890.4,269.0572426
953,714,2730,896.86,1951744,241.73744663000002,,,,,,,,,,,,,
954,714,2733,897.2,1953792,241.67435718000002,-7.758114452660084,9530,0.09512711887946353,0.2,0.008430468,-0.014120221018674783,0.082763671875,3e-05,0.8920061588287354,1.6864595413208008,-0.08493451774120331,,
955,715,2735,898.09,1955840,241.56174627000001,-7.762533377110958,9540,0.05287237201555399,0.2,0.008204596,-0.012748840093263426,0.087744140625,3e-05,0.22621053457260132,1.688795566558838,-0.0744631439447403,,
956,715,2737,898.14,1957888,241.50372145,-7.763693417608738,9550,0.060930851934244856,0.2,0.011053658,-0.015101263258839027,0.0912109375,3e-05,-0.12418127059936523,1.687429666519165,-0.05371808633208275,,
957,715,2740,898.56,1959936,241.43846202000003,-7.765506200492382,9560,0.07887668814073549,0.2,0.010606075,-0.013855967624112963,0.1052734375,3e-05,0.12869465351104736,1.6905274391174316,-0.08076341450214386,,
,,,,1960000,,-7.76844172924757,9570,0.05397017239010893,0.2,0.007729728,-0.00938892049016431,0.075390625,3e-05,0.11630213260650635,1.689581274986267,-0.06406978517770767,890.8,269.4277036
958,714,2744,898.16,1961984,241.47119598000006,,,,,,,,,,,,,
959,714,2747,903.15,1964032,243.84321982999998,-7.7691759914159775,9580,0.05131735144386766,0.2,0.007345825,-0.010115413341554812,0.0787109375,3e-05,0.22928261756896973,1.691347360610962,-0.046428877860307693,,
960,715,2749,879.89,1966080,233.12965685000003,-7.775520217418671,9590,0.053727710708335506,0.2,0.008349862,-0.010753875468799379,0.07041015625,3e-05,0.19277697801589966,1.694403886795044,-0.05630405619740486,,
961,715,2751,880.21,1968128,233.07345053,-7.7830876663327215,9600,0.22122569469502196,0.2,0.0071027996,-0.012574057863093912,0.053857421875,3e-05,0.8715602159500122,1.697941780090332,-0.052658505737781525,,
,,,,1970000,,-7.7921088054776195,9610,0.06763765248470008,0.2,0.010554896,-0.014753801122424193,0.101123046875,3e-05,0.22656840085983276,1.7014875411987305,-0.10405956208705902,897.0,268.85684979999996
962,714,2756,880.29,1970176,233.05045588999997,,,,,,,,,,,,,
963,714,2758,880.49,1972224,232.98175120000005,-7.799056713283062,9620,0.055418448988348246,0.2,0.008061277,-0.010764121574175079,0.080419921875,3e-05,0.19741863012313843,1.703789234161377,-0.022000357508659363,,
964,715,2761,880.71,1974272,232.95237317,-7.805140709877014,9630,0.17000571891549043,0.2,0.0068246704,-0.011044165669591165,0.052294921875,3e-05,0.8744137287139893,1.7069430351257324,-0.028269819915294647,,
965,715,2763,871.56,1976320,229.29145464,-7.809303352236748,9640,0.07043549524969421,0.2,0.0096314885,-0.012708378818933852,0.0826171875,3e-05,0.16114354133605957,1.706716537475586,-0.06147696077823639,,
966,715,2765,863.93,1978368,226.83084001999995,-7.811418052017689,9650,0.1962805966846645,0.2,0.008660758,-0.015993224346311764,0.06845703125,3e-05,0.9162241220474243,1.7090144157409668,-0.054132528603076935,,
,,,,1980000,,-7.8149975255131725,9660,0.0698474363744026,0.2,0.005940741,-0.010986253173905424,0.045263671875,3e-05,0.8928446173667908,1.7095947265625,-0.0562872439622879,909.6,267.7980428
967,714,2770,864.2,1980416,226.77824235000003,,,,,,,,,,,,,
968,714,2772,864.01,1982464,226.79105666000004,-7.817815202474594,9670,0.06278640104574151,0.2,0.008036989,-0.011460340027406346,0.070849609375,3e-05,0.3068733811378479,1.7117738723754883,-0.07310505211353302,,
969,715,2775,863.96,1984512,226.80065230000002,-7.8194371744990345,9680,0.055862251778307837,0.2,0.009206683,-0.015006688144057988,0.096044921875,3e-05,0.1947534680366516,1.7109851837158203,-0.07056659460067749,,
970,715,2777,863.43,1986560,226.80514110000001,-7.820160672068596,9690,0.05526684356009355,0.2,0.009495679,-0.01345204618992284,0.112939453125,3e-05,0.15660697221755981,1.7125334739685059,-0.08037120848894119,,
971,715,2779,863.82,1988608,226.76376474,-7.825175115466118,9700,0.058348359368392264,0.2,0.009775489,-0.013052097319450695,0.102490234375,3e-05,0.21451091766357422,1.7149752378463745,-0.08027124404907227,,
,,,,1990000,,-7.8320882096886635,9710,0.05206019198667491,0.2,0.007871409,-0.013035158536513335,0.059375,3e-05,0.38844841718673706,1.718422532081604,-0.03639383614063263,901.4,267.75172540000005
972,714,2784,863.78,1990656,226.73375877,,,,,,,,,,,,,
973,715,2786,863.55,1992704,226.74573372000003,-7.837034839391708,9720,0.06913905186520423,0.2,0.00863913,-0.012382537656230852,0.0751953125,3e-05,0.4120171070098877,1.7191184759140015,-0.06752756983041763,,
974,715,2788,864.38,1994752,226.63834245000007,-7.838905636966229,9730,0.04765837924787775,0.2,0.0073916367,-0.011370415519922971,0.066943359375,3e-05,0.3623914122581482,1.719725251197815,-0.010134674608707428,,
975,715,2791,858.5,1996800,224.03112438,-7.843506842851639,9740,0.059580375360383186,0.2,0.010655092,-0.010568125650752335,0.09580078125,3e-05,0.09658986330032349,1.7232096195220947,-0.05109031870961189,,
976,715,2793,858.69,1998848,224.00788170000004,-7.849118852615357,9750,0.12067974214442075,0.2,0.010571068,-0.013937888806685806,0.0986328125,3e-05,0.9277833104133606,1.7244532108306885,-0.08733001351356506,,
,,,,2000000,,-7.849927058815956,9760,0.05589861614134861,0.2,0.009492161,-0.012163972458802163,0.0841796875,3e-05,0.07161909341812134,1.7239115238189697,-0.09280063956975937,894.4,268.6390218
977,715,2798,854.29,2000896,221.80502961000002,,,,,,,,,,,,,
978,715,2800,854.4,2002944,221.77207012,-7.851357999444008,9770,0.17014918261556886,0.2,0.0075330683,-0.00975512902950868,0.056103515625,3e-05,0.9056083559989929,1.7258374691009521,0.08263885229825974,,
979,715,2802,856.87,2004992,223.75015628999998,-7.855239270627498,9780,0.06720134052884533,0.2,0.009957348,-0.012214412048342638,0.08525390625,3e-05,-0.07114744186401367,1.7273913621902466,-0.07650098204612732,,
980,715,2805,856.95,2007040,223.72382718,-7.856684543192387,9790,0.07677054855739698,0.2,0.008255547,-0.014193577913101763,0.080029296875,3e-05,0.17869985103607178,1.7271168231964111,-0.08826319873332977,,
981,715,2807,857.43,2009088,223.67222532000002,-7.858675049245358,9800,0.05515113662695512,0.2,0.006665687,-0.011500212768441997,0.049462890625,3e-05,0.16435271501541138,1.7287613153457642,-0.10339215397834778,,
,,,,2010000,,-7.860937386751175,9810,0.04328017692896537,0.2,0.0077154133,-0.012193131490494124,0.07568359375,3e-05,0.37577587366104126,1.7291176319122314,-0.08061779290437698,888.2,269.62432980000006
982,715,2812,857.71,2011136,223.64140013000005,,,,,,,,,,,,,
983,715,2814,865.84,2013184,227.47407789000005,-7.864837601780891,9820,0.05577383306517732,0.2,0.007960508,-0.014685775026737246,0.06728515625,3e-05,0.13262313604354858,1.7322198152542114,-0.10026554763317108,,
984,715,2816,865.33,2015232,227.52693115999995,-7.869283613562584,9830,0.05441501581808552,0.2,0.0089911595,-0.012029841562616638,0.077734375,3e-05,0.3677178621292114,1.7329456806182861,-0.020421534776687622,,
985,715,2819,865.08,2017280,227.56756840999995,-7.871324768662452,9840,0.08573294403904583,0.2,0.011433413,-0.013870792445959523,0.10322265625,3e-05,0.23363876342773438,1.734395980834961,-0.03931277617812157,,
986,715,2821,865.27,2019328,227.53477538999996,-7.875367853045463,9850,0.0541020686738193,0.2,0.0078428965,-0.009627138520590961,0.065966796875,3e-05,0.17458617687225342,1.7360851764678955,-0.06823618710041046,,
,,,,2020000,,-7.877702552080154,9860,0.06034520056564361,0.2,0.01029686,-0.014229173891362735,0.114501953125,3e-05,0.28008973598480225,1.7363959550857544,-0.06715449690818787,892.8,269.97178139999994
987,715,2826,873.09,2021376,231.43400638999995,,,,,,,,,,,,,
988,715,2828,872.8,2023424,231.46307351,-7.880197142064572,9870,0.06249341417715186,0.2,0.009092919,-0.012763747436110862,0.0865234375,3e-05,0.21100515127182007,1.7381196022033691,-0.06772661209106445,,
989,715,2830,872.02,2025472,231.53929734000002,-7.884883746504784,9880,0.06078704157553148,0.2,0.0062386533,-0.009009368816623464,0.049072265625,3e-05,0.3128851652145386,1.740565299987793,-0.058416109532117844,,
990,715,2833,871.85,2027520,231.53730661,-7.888799588382244,9890,0.0566121307638241,0.2,0.008632863,-0.009459064723341726,0.070263671875,3e-05,0.2663711905479431,1.741159200668335,-0.04605020582675934,,
991,715,2835,872.54,2029568,231.46703377999998,-7.891027450561523,9900,0.08660589759238065,0.2,0.009796693,-0.01212797528714873,0.088916015625,3e-05,0.31928783655166626,1.7428967952728271,-0.07870955765247345,,
,,,,2030000,,-7.8936149522662165,9910,0.050572889851173385,0.2,0.009087596,-0.013349592022132128,0.091552734375,3e-05,0.358639121055603,1.743058681488037,-0.08067306876182556,888.2,271.0021788
992,715,2840,877.32,2031616,233.79151690999998,,,,,,,,,,,,,
993,715,2842,877.43,2033664,233.81812402,-7.896840722858906,9920,0.05672331516980193,0.2,0.01082582,-0.014007971255341544,0.116357421875,3e-05,0.2382577657699585,1.745492696762085,-0.03695952519774437,,
994,715,2845,876.26,2035712,233.94277661,-7.901764585077762,9930,0.05191349091765005,0.2,0.009990346,-0.012810037500457838,0.093798828125,3e-05,0.347623348236084,1.7476621866226196,-0.05027133226394653,,
995,715,2847,875.99,2037760,233.97000875999998,-7.905373135209084,9940,0.06964990604610648,0.2,0.010803337,-0.013481720622803551,0.11201171875,3e-05,0.18902587890625,1.748372197151184,-0.07000143826007843,,
996,715,2849,884.82,2039808,237.84094925000005,-7.905628365278244,9950,0.047752739457064305,0.2,0.008353998,-0.011328068040893414,0.057421875,3e-05,0.362798273563385,1.7482187747955322,-0.08366566896438599,,
,,,,2040000,,-7.908993627130985,9960,0.07585962964512874,0.2,0.010054659,-0.014283409435302019,0.077783203125,3e-05,0.30758219957351685,1.7511881589889526,-0.07265828549861908,870.0,273.07695079999996
997,715,2854,884.41,2041856,237.91351883000004,,,,,,,,,,,,,
998,715,2856,883.88,2043904,237.98474499999998,-7.914104904234409,9970,0.06043634654779453,0.2,0.008297889,-0.013878843614656943,0.0869140625,3e-05,0.040063321590423584,1.7524664402008057,-0.0524299181997776,,
999,715,2858,880.19,2045952,235.60949865999999,-7.917234121263027,9980,0.05966348208312411,0.2,0.0073383152,-0.011927687839488499,0.06640625,3e-05,0.2365526556968689,1.7538707256317139,-0.04452107101678848,,
1000,715,2861,880.0,2048000,235.64506157,-7.921781842410565,9990,0.1802625097334385,0.2,0.008153988,-0.014183848770335317,0.0740234375,3e-05,0.8482286930084229,1.757110357284546,-0.028520308434963226,,
,,,,2050000,,-7.9257826313376425,10000,0.05911741021845955,0.2,0.0067880517,-0.011069694336038082,0.054248046875,3e-05,0.2841658592224121,1.7566206455230713,-0.05514141172170639,865.2,248.6416384
1001,715,2865,880.42,2050048,235.61249928,,,,,,,,,,,,,
1002,715,2868,879.86,2052096,235.70185237000004,-7.9227726548910145,10010,0.0645039650349645,0.2,0.008358916,-0.011634920552023687,0.0712890625,3e-05,0.22484242916107178,1.755044937133789,-0.05795030668377876,,
1003,715,2870,886.38,2054144,238.87718056999998,-7.922273169457912,10020,0.05993921669723932,0.2,0.009668555,-0.012827010851469822,0.106298828125,3e-05,0.3209986090660095,1.7557756900787354,-0.07167942821979523,,
1004,715,2873,903.2,2056192,246.43876789999996,-7.924049498140812,10030,0.06115312697947957,0.2,0.006495903,-0.010611434341990389,0.05478515625,3e-05,0.2989504337310791,1.7567744255065918,-0.09014780819416046,,
